id,name,postcode,geometry,bbox_north,bbox_south,bbox_east,bbox_west,place_id,osm_type,osm_id,lat,lon,display_name,class,type,importance
5420314,St Ronan's College,BT67 9JW,"MULTIPOLYGON (((-6.3495387 54.4613895, -6.349013 54.460942, -6.3488909 54.4608741, -6.3487695 54.4608219, -6.3487475 54.4608124, -6.3485882 54.4607507, -6.348328 54.4607044, -6.3481832 54.4606779, -6.3481195 54.4606443, -6.347969 54.4606275, -6.3457429 54.461239, -6.3458869 54.461402, -6.3463669 54.4619479, -6.3471912 54.4627605, -6.3481816 54.4622011, -6.3495387 54.4613895)), ((-6.3380462 54.4608118, -6.3375734 54.4603999, -6.3370903 54.4605916, -6.3358118 54.4610989, -6.3352638 54.4613258, -6.3361517 54.4619996, -6.33656 54.461818, -6.3375174 54.4613228, -6.3377679 54.4611933, -6.3375387 54.4610215, -6.3380462 54.4608118)))",54.4627605,54.4603999,-6.3352638,-6.3495387,298559362,relation,11200706,54.46167495,-6.347594145370258,"St Ronan's College, Francis Street, Lurgan, County Armagh, Ulster, Northern Ireland, BT67 9JW, United Kingdom",amenity,school,0.6001000000000001
2420054,St Columb's College,BT48 8NH,"POLYGON ((-7.3338991 55.021228, -7.3303004 55.0198403, -7.3294537 55.0194989, -7.3275163 55.0187095, -7.3272225 55.0189095, -7.3269329 55.0191102, -7.3260652 55.0197018, -7.3272037 55.0202112, -7.3272676 55.0204865, -7.3273129 55.0206814, -7.3276085 55.0210911, -7.3276311 55.0214291, -7.327496 55.0217212, -7.3279984 55.022043, -7.3271732 55.0228348, -7.3272377 55.0230019, -7.327373 55.0230605, -7.327443 55.0230769, -7.327742 55.0231501, -7.3282656 55.0232756, -7.3285254 55.0233288, -7.3288994 55.0234075, -7.3293161 55.0235133, -7.3297079 55.0236184, -7.3304775 55.0239581, -7.3309376 55.0241595, -7.3314323 55.0237015, -7.332007 55.023297, -7.3324557 55.0228508, -7.3328747 55.0223891, -7.3331609 55.0220648, -7.3338991 55.021228))",55.0241595,55.0187095,-7.3260652,-7.3338991,122988049,way,74550517,55.021575150000004,-7.3305782023123784,"Saint Columb's College, 23, Buncrana Road, Galliagh, Shantallow, Londonderry/Derry, County Londonderry, Ulster, Northern Ireland, BT48 8NH, United Kingdom",amenity,school,0.9058720222757678
5420045,St Louis' Grammar School,BT34 4EU,"POLYGON ((-6.0347755 54.0660042, -6.0335005 54.0657173, -6.0326293 54.0655594, -6.0323601 54.065364, -6.0321476 54.064886, -6.0315456 54.0645908, -6.0309222 54.0646158, -6.0307947 54.0645326, -6.0307806 54.0644994, -6.031071 54.0642042, -6.0307664 54.064067, -6.0301997 54.0642915, -6.0295268 54.0651936, -6.0294631 54.0652185, -6.0294772 54.0658171, -6.0304547 54.0659086, -6.0306814 54.0659169, -6.0311347 54.0659958, -6.0311985 54.0660208, -6.0312056 54.0660624, -6.0310568 54.0665279, -6.030986 54.0665279, -6.0309151 54.0666859, -6.030986 54.0667067, -6.0308939 54.0671473, -6.0308726 54.0672263, -6.0309555 54.0672307, -6.0322797 54.067301, -6.0324354 54.0673093, -6.032516 54.0673135, -6.0336422 54.0674424, -6.0336961 54.0674084, -6.0339294 54.0670434, -6.0344284 54.0664406, -6.0347755 54.0660042))",54.0674424,54.064067,-6.0294631,-6.0347755,262826519,way,804323929,54.065767199999996,-6.031599141529906,"St Louis Grammar School, 151, Newry Road, Kilkeel, County Down, Ulster, Northern Ireland, BT34 4EU, United Kingdom",amenity,school,0.753150759043076
5420045,St Louis' Grammar School,BT34 4EU,"POLYGON ((-6.0347755 54.0660042, -6.0335005 54.0657173, -6.0326293 54.0655594, -6.0323601 54.065364, -6.0321476 54.064886, -6.0315456 54.0645908, -6.0309222 54.0646158, -6.0307947 54.0645326, -6.0307806 54.0644994, -6.031071 54.0642042, -6.0307664 54.064067, -6.0301997 54.0642915, -6.0295268 54.0651936, -6.0294631 54.0652185, -6.0294772 54.0658171, -6.0304547 54.0659086, -6.0306814 54.0659169, -6.0311347 54.0659958, -6.0311985 54.0660208, -6.0312056 54.0660624, -6.0310568 54.0665279, -6.030986 54.0665279, -6.0309151 54.0666859, -6.030986 54.0667067, -6.0308939 54.0671473, -6.0308726 54.0672263, -6.0309555 54.0672307, -6.0322797 54.067301, -6.0324354 54.0673093, -6.032516 54.0673135, -6.0336422 54.0674424, -6.0336961 54.0674084, -6.0339294 54.0670434, -6.0344284 54.0664406, -6.0347755 54.0660042))",54.0674424,54.064067,-6.0294631,-6.0347755,262826519,way,804323929,54.065767199999996,-6.031599141529906,"St Louis Grammar School, 151, Newry Road, Kilkeel, County Down, Ulster, Northern Ireland, BT34 4EU, United Kingdom",amenity,school,0.753150759043076
2420064,Christian Brothers Grammar (Omagh),BT78 1LD,"POLYGON ((-7.3042059 54.5979136, -7.3041708 54.5978664, -7.3041077 54.5977738, -7.3038984 54.5976349, -7.3037093 54.5975267, -7.3034729 54.5974504, -7.3032073 54.5973727, -7.3029328 54.5973065, -7.3028359 54.5972773, -7.3026094 54.5972226, -7.3024479 54.5972407, -7.302274 54.5974185, -7.3021496 54.5974533, -7.3019897 54.5975128, -7.3019341 54.5975502, -7.3019097 54.5976201, -7.3018754 54.5977095, -7.3017553 54.5978909, -7.3012042 54.5983805, -7.3021205 54.5986717, -7.3020967 54.5986944, -7.3017723 54.5990188, -7.3023071 54.5991764, -7.3025004 54.5991776, -7.3035475 54.5982615, -7.3039659 54.5983858, -7.304159 54.5984355, -7.3039444 54.5980812, -7.3040772 54.5979771, -7.3042059 54.5979136))",54.5991776,54.5972226,-7.3012042,-7.3042059,148449481,way,181284706,54.59817135,-7.302719312942656,"Christian Brothers' Grammar School, Kevlin Road, Omagh, County Tyrone, Ulster, Northern Ireland, BT78 1LD, United Kingdom",amenity,school,0.9613084161990559
4420086,Assumption Grammar School,BT24 8EA,"POLYGON ((-5.8994005 54.4062179, -5.8991473 54.4055656, -5.8985851 54.4044102, -5.8984456 54.4043259, -5.8973137 54.4048817, -5.8965563 54.4042511, -5.8964263 54.4043073, -5.8949323 54.4051159, -5.8941219 54.4056216, -5.8942828 54.4059151, -5.894653 54.4060432, -5.8945725 54.4061616, -5.894712 54.4062054, -5.8951519 54.4062553, -5.8955263 54.406827, -5.8959406 54.4071646, -5.8964383 54.4075701, -5.8969549 54.4072546, -5.8984891 54.4066051, -5.8994005 54.4062179))",54.4075701,54.4042511,-5.8941219,-5.8994005,203828566,way,434713783,54.40576835,-5.896714175222291,"Assumption Grammar School, 24, Belfast Road, Ballynahinch, County Down, Ulster, Northern Ireland, BT24 8EA, United Kingdom",amenity,school,0.5001
1420029,St Dominic's Grammar School for Girls,BT12 6AE,"POLYGON ((-5.9614279 54.5938794, -5.9596791 54.5932669, -5.9581557 54.5937865, -5.9573385 54.5940269, -5.9569594 54.594549, -5.9563458 54.5949342, -5.9588795 54.5953271, -5.9589439 54.5952436, -5.9610301 54.5949002, -5.9610606 54.5949284, -5.9611792 54.5949079, -5.9612483 54.5948759, -5.9610936 54.5948089, -5.961406 54.5945931, -5.9609044 54.5943427, -5.9614279 54.5938794))",54.5953271,54.5932669,-5.9563458,-5.9614279,252625746,way,744788834,54.5941848,-5.959153332480789,"St. Dominic’s Grammar School, 135, Falls Road, Upper Falls, Ballymurphy, Belfast, County Antrim, Ulster, Northern Ireland, BT12 6AE, United Kingdom",amenity,school,0.8983870403687118
3410098,Carrickfergus Grammar School,BT38 7RA,"POLYGON ((-5.8234896 54.7281669, -5.822634 54.7262676, -5.8189293 54.7266619, -5.8187529 54.7267773, -5.8137558 54.7272551, -5.8137877 54.726997, -5.8102347 54.7268353, -5.8109643 54.728059, -5.8113447 54.7288505, -5.8115998 54.7296792, -5.8118999 54.7305248, -5.8141818 54.7303236, -5.8160895 54.7303823, -5.8163012 54.7309817, -5.816739 54.7322207, -5.8205928 54.7320522, -5.8199615 54.7301116, -5.8194181 54.7284605, -5.8217091 54.728325, -5.8234896 54.7281669))",54.7322207,54.7262676,-5.8102347,-5.8234896,183478812,way,324053996,54.72926485,-5.815577536392405,"Carrickfergus Grammar School, Prospect Link, Carrickfergus, County Antrim, Ulster, Northern Ireland, BT38 7RA, United Kingdom",amenity,school,0.737354491752902
3420034,Loreto College,BT51 3JZ,"POLYGON ((-6.6916966 55.1412967, -6.6914131 55.1402542, -6.6912334 55.1394345, -6.6908193 55.1393888, -6.6907127 55.1394258, -6.6906778 55.1394261, -6.6906149 55.1394242, -6.6905861 55.1394233, -6.6905271 55.1393565, -6.68998 55.1392977, -6.6894513 55.1391883, -6.6884173 55.1388327, -6.6883602 55.138878, -6.6883468 55.13905, -6.6872355 55.1390961, -6.6871807 55.1388262, -6.6861341 55.1389184, -6.686195 55.1397364, -6.6856289 55.1397806, -6.6856362 55.1398522, -6.6855703 55.13986, -6.6859715 55.1416027, -6.6876095 55.1415247, -6.6892583 55.1414145, -6.690495 55.1413319, -6.6916966 55.1412967))",55.1416027,55.1388262,-6.6855703,-6.6916966,205317641,way,438717711,55.1400571,-6.688492783156381,"Loreto College, Castlerock Road, Coleraine, County Londonderry, Ulster, Northern Ireland, BT51 3JZ, United Kingdom",amenity,school,0.4001
1420027,Royal Belfast Academical Institution,BT1 6DL,"POLYGON ((-5.9385893 54.5976127, -5.9385862 54.5975915, -5.9380999 54.5965622, -5.9379962 54.5965714, -5.9379759 54.5963976, -5.9377864 54.5964002, -5.937788 54.5963517, -5.9372386 54.5963716, -5.9361759 54.59641, -5.9361718 54.5963657, -5.9348951 54.5964205, -5.9349691 54.5970968, -5.9349815 54.5972062, -5.9350805 54.5972024, -5.9361659 54.5971582, -5.9362314 54.5976988, -5.9363183 54.5977017, -5.9364119 54.5977057, -5.936851 54.5976897, -5.937392 54.5976706, -5.9373926 54.5976843, -5.9385139 54.597652, -5.9385522 54.5976446, -5.9385782 54.5976329, -5.9385893 54.5976127))",54.5977057,54.5963517,-5.9348951,-5.9385893,207578354,way,458264542,54.5968341,-5.9365843583583455,"Royal Belfast Academical Institution (RBAI), College Square East, Linen Quarter, Belfast, County Antrim, Ulster, Northern Ireland, BT1 6DL, United Kingdom",amenity,school,0.9645448542953272
4410085,Down High School,BT30 6EU,"POLYGON ((-5.7196372 54.3307069, -5.7193864 54.329824, -5.7193341 54.3298037, -5.7186689 54.3298686, -5.7185732 54.3298325, -5.7181508 54.3298714, -5.7180949 54.3299249, -5.7178508 54.3299483, -5.7178294 54.3299804, -5.7177717 54.3299835, -5.7177368 54.3299609, -5.7176617 54.3299609, -5.7175545 54.3299827, -5.7174713 54.3300234, -5.7174257 54.3300828, -5.717415 54.3301392, -5.7176242 54.3308852, -5.7175866 54.3309681, -5.7175357 54.3312027, -5.7183108 54.3313716, -5.7184047 54.3312418, -5.7184503 54.3312504, -5.719031 54.3312058, -5.7194548 54.3310041, -5.7196372 54.3307069))",54.3313716,54.3298037,-5.717415,-5.7196372,199168060,way,405187921,54.33042305,-5.718525584113132,"Down High School, Bridge Street, Downpatrick, County Down, Ulster, Northern Ireland, BT30 6EU, United Kingdom",amenity,school,0.7372938346316069
3420317,Coleraine Grammar School,BT51 1LZ,"POLYGON ((-6.6649098 55.1308778, -6.6626999 55.1292537, -6.6621742 55.1295757, -6.6618308 55.1294009, -6.6613159 55.1297076, -6.6604039 55.1292291, -6.6597489 55.1296085, -6.6602592 55.1300389, -6.6602975 55.130451, -6.6619561 55.1310966, -6.6622623 55.13102, -6.6631363 55.131578, -6.6643645 55.1310931, -6.6649098 55.1308778))",55.131578,55.1292291,-6.6597489,-6.6649098,205966573,way,450764611,55.130244950000005,-6.6621635180099785,"Coleraine Grammar School - Lodge Road Campus, Lodge Road, Coleraine Town Centre, Coleraine, County Londonderry, Ulster, Northern Ireland, BT51 1LZ, United Kingdom",place,house,0.6976412227802594
3420010,St Louis' Grammar School,BT34 4EU,"POLYGON ((-6.0347755 54.0660042, -6.0335005 54.0657173, -6.0326293 54.0655594, -6.0323601 54.065364, -6.0321476 54.064886, -6.0315456 54.0645908, -6.0309222 54.0646158, -6.0307947 54.0645326, -6.0307806 54.0644994, -6.031071 54.0642042, -6.0307664 54.064067, -6.0301997 54.0642915, -6.0295268 54.0651936, -6.0294631 54.0652185, -6.0294772 54.0658171, -6.0304547 54.0659086, -6.0306814 54.0659169, -6.0311347 54.0659958, -6.0311985 54.0660208, -6.0312056 54.0660624, -6.0310568 54.0665279, -6.030986 54.0665279, -6.0309151 54.0666859, -6.030986 54.0667067, -6.0308939 54.0671473, -6.0308726 54.0672263, -6.0309555 54.0672307, -6.0322797 54.067301, -6.0324354 54.0673093, -6.032516 54.0673135, -6.0336422 54.0674424, -6.0336961 54.0674084, -6.0339294 54.0670434, -6.0344284 54.0664406, -6.0347755 54.0660042))",54.0674424,54.064067,-6.0294631,-6.0347755,262826519,way,804323929,54.065767199999996,-6.031599141529906,"St Louis Grammar School, 151, Newry Road, Kilkeel, County Down, Ulster, Northern Ireland, BT34 4EU, United Kingdom",amenity,school,0.753150759043076
3420010,St Louis' Grammar School,BT34 4EU,"POLYGON ((-6.0347755 54.0660042, -6.0335005 54.0657173, -6.0326293 54.0655594, -6.0323601 54.065364, -6.0321476 54.064886, -6.0315456 54.0645908, -6.0309222 54.0646158, -6.0307947 54.0645326, -6.0307806 54.0644994, -6.031071 54.0642042, -6.0307664 54.064067, -6.0301997 54.0642915, -6.0295268 54.0651936, -6.0294631 54.0652185, -6.0294772 54.0658171, -6.0304547 54.0659086, -6.0306814 54.0659169, -6.0311347 54.0659958, -6.0311985 54.0660208, -6.0312056 54.0660624, -6.0310568 54.0665279, -6.030986 54.0665279, -6.0309151 54.0666859, -6.030986 54.0667067, -6.0308939 54.0671473, -6.0308726 54.0672263, -6.0309555 54.0672307, -6.0322797 54.067301, -6.0324354 54.0673093, -6.032516 54.0673135, -6.0336422 54.0674424, -6.0336961 54.0674084, -6.0339294 54.0670434, -6.0344284 54.0664406, -6.0347755 54.0660042))",54.0674424,54.064067,-6.0294631,-6.0347755,262826519,way,804323929,54.065767199999996,-6.031599141529906,"St Louis Grammar School, 151, Newry Road, Kilkeel, County Down, Ulster, Northern Ireland, BT34 4EU, United Kingdom",amenity,school,0.753150759043076
4420015,Bangor Grammar School,BT19 7QU,"POLYGON ((-5.6524173 54.6431022, -5.6515611 54.6427575, -5.651604 54.6425464, -5.6505955 54.6423105, -5.6504989 54.6412612, -5.6502635 54.6410629, -5.6498 54.6411622, -5.6494224 54.6409834, -5.6490398 54.6408949, -5.6480356 54.6410001, -5.6478774 54.641957, -5.6468646 54.6427318, -5.6466071 54.6428262, -5.6464355 54.6430149, -5.6459634 54.643149, -5.6457138 54.6432852, -5.6458319 54.6433659, -5.6465636 54.6443278, -5.6466121 54.644348, -5.646691 54.6443415, -5.6467627 54.6444435, -5.6468342 54.6445453, -5.6467527 54.6445697, -5.6471446 54.6451863, -5.6471622 54.6452967, -5.6489673 54.6447192, -5.6489589 54.6440976, -5.649182 54.6438096, -5.6508901 54.6437351, -5.6510102 54.6436407, -5.6511905 54.6432036, -5.6515252 54.6429205, -5.652326 54.6431848, -5.6524173 54.6431022))",54.6452967,54.6408949,-5.6457138,-5.6524173,262090972,way,802926899,54.64305855,-5.648821908901448,"Bangor Grammar School, 84, Gransha Road, Bangor, County Down, Ulster, Northern Ireland, BT19 7QU, United Kingdom",amenity,school,0.5101
3410209,Antrim Grammar School,BT41 1AF,"POLYGON ((-6.2175861 54.725371, -6.2175677 54.7253501, -6.2157358 54.7232734, -6.2146961 54.7236101, -6.2142713 54.7235892, -6.2136311 54.7232127, -6.2136035 54.7231965, -6.2133232 54.7230591, -6.2128024 54.7228039, -6.2126926 54.7227226, -6.2125339 54.722679, -6.2122861 54.7226611, -6.2121777 54.7227415, -6.2120862 54.7228516, -6.2110614 54.7238645, -6.2109607 54.723955, -6.2111079 54.7240236, -6.2111556 54.7240458, -6.2118594 54.7247877, -6.2122596 54.7252096, -6.2123062 54.7252587, -6.2123815 54.725353, -6.2124048 54.7254098, -6.2124192 54.7254448, -6.2124242 54.7260902, -6.2124246 54.7261414, -6.2158196 54.7258791, -6.2161562 54.72582, -6.2175861 54.725371))",54.7261414,54.7226611,-6.2109607,-6.2175861,263115378,way,816775516,54.72441675,-6.214125936335295,"Antrim Grammar School, 10, Steeple Road, Antrim, County Antrim, Ulster, Northern Ireland, BT41 1AF, United Kingdom",amenity,school,0.7535246308816305
3410297,Cambridge House Grammar School,BT42 2EH,"POLYGON ((-6.2980628 54.8571117, -6.2964964 54.8555554, -6.2955523 54.8555091, -6.2949676 54.8551293, -6.2946135 54.8544993, -6.2940771 54.854558, -6.2927789 54.8551385, -6.291199 54.8556031, -6.29137 54.8558381, -6.2915719 54.8561359, -6.2917775 54.856419, -6.2924195 54.8573032, -6.2923077 54.8574057, -6.2923786 54.8574979, -6.2926647 54.8578908, -6.2927999 54.8581678, -6.2928515 54.8583828, -6.2930102 54.858672, -6.2930071 54.8588298, -6.2934323 54.8593139, -6.2938945 54.8596367, -6.2942065 54.8600402, -6.2942835 54.8600444, -6.2943412 54.8600375, -6.2944953 54.8599949, -6.2953426 54.8596349, -6.2962053 54.8592217, -6.2972128 54.8587819, -6.296884 54.8585855, -6.2963784 54.8581863, -6.2966359 54.8580442, -6.2974925 54.8574844, -6.2980628 54.8571117))",54.8600444,54.8544993,-6.291199,-6.2980628,164865549,way,240121347,54.85720745,-6.295133131303173,"Cambridge House Grammar School, Galgorm Road, Ballymena, County Antrim, Ulster, Northern Ireland, BT42 2EH, United Kingdom",amenity,school,0.8288763567136218
5420059,Christian Brothers' Abbey Grammar School,BT34 1QN,"POLYGON ((-6.3302664 54.1904003, -6.3302374 54.1902331, -6.33023 54.1901902, -6.3294246 54.1904276, -6.329381 54.1901483, -6.3284527 54.1903502, -6.3282253 54.1903161, -6.3280167 54.1902885, -6.3272291 54.1904266, -6.32714 54.1912658, -6.3278171 54.1912921, -6.3277525 54.1919608, -6.327705 54.1923227, -6.3275029 54.1926281, -6.3273029 54.192686, -6.3260733 54.1925044, -6.3254082 54.1927364, -6.3252037 54.1929076, -6.3250615 54.1933948, -6.3250109 54.1936531, -6.3251414 54.1936543, -6.326096 54.1938038, -6.3265331 54.1938936, -6.3269372 54.194022, -6.3273312 54.1942, -6.3278001 54.1944598, -6.3282407 54.1946979, -6.3286851 54.1945576, -6.3293941 54.1942997, -6.3297363 54.1941985, -6.3298982 54.1942049, -6.3302408 54.1938738, -6.3295711 54.1923366, -6.3293454 54.1923244, -6.3295281 54.191039, -6.3300061 54.1907659, -6.3301806 54.1907573, -6.3299603 54.1904978, -6.3302664 54.1904003))",54.1946979,54.1901483,-6.3250109,-6.3302664,131235834,way,113567968,54.1924205,-6.328623966207914,"Abbey Christian Brothers Grammar School, 77A, Ashgrove Road, Damolly, Newry, County Down, Ulster, Northern Ireland, BT34 1QN, United Kingdom",amenity,school,0.7001000000000001
1420264,Victoria College,BT9 6JA,"POLYGON ((-5.9540858 54.5733645, -5.953471 54.5730752, -5.9524277 54.5726052, -5.9514949 54.5722009, -5.950582 54.5717769, -5.9499692 54.5714718, -5.9489654 54.5723166, -5.9498902 54.5727361, -5.9496842 54.5728904, -5.9505315 54.5732798, -5.9509281 54.5729781, -5.9505209 54.5727944, -5.9509006 54.5725093, -5.95099 54.5725363, -5.9511928 54.5726525, -5.9512078 54.572818, -5.9508089 54.5731808, -5.9509698 54.573258, -5.9518301 54.5736388, -5.9531285 54.5741523, -5.9531893 54.5741011, -5.9534696 54.5738645, -5.953633 54.5737319, -5.9540858 54.5733645))",54.5741523,54.5714718,-5.9489654,-5.9540858,223905921,way,562792419,54.5728062,-5.952040303873824,"Victoria College, Cranmore Park, Windsor, Belfast, County Antrim, Ulster, Northern Ireland, BT9 6JA, United Kingdom",amenity,school,0.6303615466364415
2420229,Foyle College,BT47 6LR,"POLYGON ((-7.2967105 55.0014249, -7.2963816 55.0004892, -7.2963168 55.0003148, -7.2926127 55.0006359, -7.2911668 55.0008074, -7.2897613 55.0013029, -7.2899051 55.0014709, -7.2902807 55.0018159, -7.2904637 55.0019485, -7.289807 55.002186, -7.2898398 55.0022201, -7.2898834 55.0022025, -7.290206 55.0021132, -7.2902862 55.0021038, -7.2903617 55.0021062, -7.2904678 55.002125, -7.2905535 55.0021611, -7.2906009 55.0022003, -7.2906287 55.0022395, -7.2906891 55.0023169, -7.2907859 55.0023397, -7.2916753 55.0022608, -7.2921338 55.0022268, -7.292466 55.0023157, -7.292737 55.0023682, -7.2931463 55.0023243, -7.2925508 55.0027366, -7.2925321 55.0029304, -7.2925589 55.0029412, -7.292811 55.0030535, -7.2928459 55.0033181, -7.2919339 55.003798, -7.2923918 55.0042875, -7.2937486 55.0041546, -7.2937414 55.0041271, -7.2937414 55.0041062, -7.2937588 55.0040877, -7.2937898 55.0040616, -7.2938228 55.004045, -7.2938559 55.0040357, -7.2939332 55.0040187, -7.2941488 55.0039712, -7.2941932 55.0039714, -7.2942376 55.003976, -7.2942779 55.0039858, -7.2943227 55.0039996, -7.2943631 55.0040197, -7.2943995 55.0040489, -7.2944238 55.0040761, -7.2944394 55.0040976, -7.2944831 55.0040947, -7.2949034 55.0040646, -7.2945489 55.0036921, -7.2943744 55.003559, -7.2951429 55.0032315, -7.2950127 55.0030964, -7.2953047 55.0030046, -7.2957105 55.0028535, -7.295968 55.0027243, -7.2961611 55.0025766, -7.2962094 55.0023705, -7.2961882 55.0020689, -7.2960363 55.00152, -7.2967105 55.0014249))",55.0042875,55.0003148,-7.2897613,-7.2967105,284064419,way,971756731,55.00228825,-7.294283521905333,"Foyle College, 67, Limavady Road, Waterside, Clooney, Londonderry/Derry, County Londonderry, Ulster, Northern Ireland, BT47 6LR, United Kingdom",amenity,school,0.4001
1420021,St Mary's Christian Brothers' Grammar School,BT11 8NR,"POLYGON ((-6.0061078 54.583258, -6.0033845 54.5816969, -6.0028927 54.5815783, -6.0026592 54.5818066, -6.0020614 54.5826161, -6.0019242 54.5826339, -5.9999511 54.5817805, -5.9998433 54.5818868, -6.0001291 54.5820911, -5.9992947 54.5827644, -5.9995511 54.5830834, -6.0005727 54.5838214, -6.0008038 54.584034, -6.0012099 54.5838955, -6.0014731 54.5840058, -6.0021381 54.5841365, -6.0036133 54.5850326, -6.0037796 54.5849491, -6.0061078 54.583258))",54.5850326,54.5815783,-5.9992947,-6.0061078,199754234,way,414349039,54.5835397,-6.002951360491052,"St Mary's Christian Brothers' Grammar School, 147A, Glen Road, Lenadoon, Belfast, County Antrim, Ulster, Northern Ireland, BT11 8NR, United Kingdom",amenity,school,0.9001
2420043,St Michael's Grammar (Enniskillen),BT74 6DE,"POLYGON ((-7.6195354 54.3502011, -7.6192325 54.3501799, -7.6192213 54.3502191, -7.6189694 54.3501967, -7.6189672 54.3502149, -7.6189205 54.350211, -7.6188925 54.3502086, -7.6187961 54.3502016, -7.6187795 54.350269, -7.6188953 54.3502787, -7.6188851 54.35032, -7.618996 54.3503304, -7.6190062 54.3502887, -7.6190598 54.350293, -7.6192018 54.3503043, -7.6191755 54.3504184, -7.6191751 54.3504204, -7.6191716 54.350437, -7.6191594 54.3505022, -7.6191022 54.3504975, -7.6191054 54.3504868, -7.6190167 54.350478, -7.6188935 54.3504659, -7.6188892 54.3504804, -7.6187157 54.3504664, -7.6186976 54.3505428, -7.6189358 54.3505616, -7.6189947 54.3505665, -7.6189774 54.3506421, -7.6189736 54.3506631, -7.6189659 54.3507053, -7.6189202 54.350702, -7.6189055 54.3507723, -7.619112 54.3507911, -7.6193226 54.3508067, -7.6193646 54.3506008, -7.6193764 54.3505495, -7.6194032 54.3504332, -7.6193379 54.350429, -7.6193556 54.3503433, -7.6193611 54.3503165, -7.6195077 54.350326, -7.6195354 54.3502011))",54.3508067,54.3501799,-7.6186976,-7.6195354,298753101,relation,10962900,54.35049215,-7.6189066997709425,"St Michael's Grammar School, 59, Chanterhill Road, Drumclay, Enniskillen, County Fermanagh, Ulster, Northern Ireland, BT74 6DE, United Kingdom",building,school,0.8101
1410270,Wellington College,BT7 3HE,"POLYGON ((-5.9213599 54.5719653, -5.92135 54.5714894, -5.9208934 54.571481, -5.921053 54.5695652, -5.9210826 54.5694076, -5.9202409 54.5692042, -5.9202243 54.5692238, -5.9198853 54.569155, -5.9196957 54.5694873, -5.9181693 54.5693228, -5.9180261 54.5697709, -5.9176103 54.5697731, -5.9176468 54.5705489, -5.9178166 54.5705559, -5.9177938 54.5708846, -5.9176327 54.5708905, -5.9176493 54.5710549, -5.917683 54.5710926, -5.91792 54.5711032, -5.9179504 54.5714693, -5.9193502 54.5714409, -5.9193537 54.5714768, -5.9193265 54.5716461, -5.9193732 54.5716867, -5.9194666 54.571707, -5.9213599 54.5719653))",54.5719653,54.569155,-5.9176103,-5.9213599,235886177,way,653650363,54.57072025,-5.919380987989351,"Wellington College, Rosetta Avenue, Ballynafeigh, County Down, Ulster, Northern Ireland, BT7 3HE, United Kingdom",amenity,school,0.6469815592908572
1420027,Royal Belfast Academical Institution,BT1 6DL,"POLYGON ((-5.9385893 54.5976127, -5.9385862 54.5975915, -5.9380999 54.5965622, -5.9379962 54.5965714, -5.9379759 54.5963976, -5.9377864 54.5964002, -5.937788 54.5963517, -5.9372386 54.5963716, -5.9361759 54.59641, -5.9361718 54.5963657, -5.9348951 54.5964205, -5.9349691 54.5970968, -5.9349815 54.5972062, -5.9350805 54.5972024, -5.9361659 54.5971582, -5.9362314 54.5976988, -5.9363183 54.5977017, -5.9364119 54.5977057, -5.936851 54.5976897, -5.937392 54.5976706, -5.9373926 54.5976843, -5.9385139 54.597652, -5.9385522 54.5976446, -5.9385782 54.5976329, -5.9385893 54.5976127))",54.5977057,54.5963517,-5.9348951,-5.9385893,207578354,way,458264542,54.5968341,-5.9365843583583455,"Royal Belfast Academical Institution (RBAI), College Square East, Linen Quarter, Belfast, County Antrim, Ulster, Northern Ireland, BT1 6DL, United Kingdom",amenity,school,0.9645448542953272
3420046,Larne Grammar School,BT40 1PQ,"MULTIPOLYGON (((-5.8317395 54.8522686, -5.8316102 54.8518462, -5.8309355 54.8519238, -5.8295054 54.8519328, -5.8287146 54.851935, -5.8286355 54.8519669, -5.8286513 54.8520286, -5.8296794 54.8527705, -5.830593 54.8532995, -5.8315469 54.8527324, -5.8317395 54.8522686)), ((-5.8302767 54.8547532, -5.8301994 54.8536959, -5.8292977 54.8530047, -5.829248 54.8529665, -5.8295798 54.8528008, -5.829284 54.8525816, -5.8284773 54.8528684, -5.82669 54.8532303, -5.8262513 54.8533185, -5.8246967 54.8538041, -5.825664 54.8547065, -5.8268434 54.8544074, -5.8278305 54.8553659, -5.8299009 54.8548473, -5.8302767 54.8547532)))",54.8553659,54.8518462,-5.8246967,-5.8317395,298935583,relation,11211893,54.85410575,-5.827624704453607,"Larne Grammar School, Lower Cairncastle Road, Larne, County Antrim, Ulster, Northern Ireland, BT40 1PQ, United Kingdom",amenity,school,0.734193162948078
